category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,url,article,screen_diagonal,ram,os,internal_storage,screen_size,cpu,main_camera,matrix,type_of_tablet,brand,announcement_year,android_version,hz_screen,ppi,processor_brand,processor_cores,ghz_processor,brand_graphic_proccessor,video_processor,front_camera,keyboard,case_material,waterproof,battery_capacity,accessories_included,dimensions,weight_g,country_of_origin,ios_version,harmonyos_version
tablets,"Планшет Pad 24 Ultra, 10.1"" 16 ГБ/1024 ГБ, синий",51492.0,440952.0,4291.0,4.7,67,Magic Store,4.7,https://www.ozon.kz/product/planshet-pad-24-ultra-10-1-16-gb-1024-gb-siniy-3670119669/,3670119669,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 730,16.0,Есть,"Металл, Стекло",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Планшет Pad 17 Pro, 10.1"" 1 ГБ/16 ГБ, фиолетовый, пурпурный",62169.0,262104.0,5181.0,4.9,68,RTG,4.7,https://www.ozon.kz/product/planshet-pad-17-pro-10-1-1-gb-16-gb-fioletovyy-purpurnyy-3276434166/,3276434166,10.1,1.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 750,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,,,
tablets,"Планшет Планшет Android Galaxy Sunsung 10,1"" с большим экраном, высокой производительностью, двойной SIM-картой, большой памятью, мощной батареей, HD-дисплеем и прочным корпусом, 10.1"" 16 ГБ/1024 ГБ, шоколадный, перламутровый",79742.0,265174.0,6646.0,5.0,3,palinda,4.7,https://www.ozon.kz/product/planshet-planshet-android-galaxy-sunsung-10-1-s-bolshim-ekranom-vysokoy-proizvoditelnostyu-3750543470/,3750543470,10.1,16.0,Android,1024,3000x1140,Helio G85,,,Планшет,,2025,Android 13,60,,MediaTek,8,2.5,Apple,,,Опционально,,Да,7000,,24016090,500.0,Китай,,
tablets,"Samsung Планшет Galaxy Tab S10 Lite Wi-Fi , 10.9"" 6 ГБ/128 ГБ, коралловый",,,18812.0,,,Опт и розница,4.7,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s10-lite-wi-fi-10-9-6-gb-128-gb-korallovyy-2873396222/,2873396222,10.9,6.0,iOS,128,2304x1440,Exynos 1380,12.0,TFT,Планшет,,2025,Android 15,90,,Samsung,8,2.4,ARM,Mali-G68 MP5,8.0,,Металл,Да,8000,Стилус,"254,3 × 165,8 × 6,6",524.0,,,
tablets,"Topdevice Планшет TDT4551_4G_F_CIS, IPS, 4G, Wi-Fi, Android 13, 10.1"" 8 ГБ/64 ГБ, серый",36229.0,305039.0,3020.0,,,Девайс 2.0,4.9,https://www.ozon.kz/product/topdevice-planshet-tdt4551-4g-f-cis-ips-4g-wi-fi-android-13-10-1-8-gb-64-gb-seryy-3579473038/,3579473038,10.1,8.0,Android,64,1280x800,Tiger T310,5.0,IPS,Планшет,,,Android 13,,,Unisoc,4,1.8,PowerVR,GT7200,2.0,,Пластик,,6000,,244x244,490.0,Китай,,
tablets,"Планшет Tab 26 Ultra, 10.1"" 1 ТБ/16 ГБ, черный",63161.0,428889.0,5264.0,4.9,20,ZUNYI  Y Store,4.6,https://www.ozon.kz/product/planshet-tab-26-ultra-10-1-1-tb-16-gb-chernyy-3416292948/,3416292948,10.1,1024.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 750,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Samsung Планшет Galaxy Tab A11 8.7"", 8.7"" 8 ГБ/128 ГБ, серебристый",,,15428.0,,,Официальный магазин,4.8,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-a11-8-7-8-7-8-gb-128-gb-serebristyy-3215382985/,3215382985,8.7,8.0,Android,128,1340x800,,8.0,TFT,Планшет,,2025,,90,179.0,,8,2.2,,,5.0,,,,5100,,12.4 х 21 х,485.0,Вьетнам,,
tablets,"Teclast Планшет P50 2025 Клавиатура+чехол, 11"" 8 ГБ/128 ГБ, светло-зеленый",,,5885.0,4.8,4913,"ООО ""МАГ ДЕВАЙС""",4.9,https://www.ozon.kz/product/teclast-planshet-p50-2025-klaviatura-chehol-11-8-gb-128-gb-svetlo-zelenyy-2090124714/,2090124714,11.0,8.0,Android,128,1280x800,Tiger T606,13.0,IPS,Планшет,Teclast,2025,Android 15,90,138.0,Unisoc,8,1.6,ARM,Mali-G57,8.0,Есть,"Металл, Пластик",Нет,7000,Клавиатура,258.1x169.4x8.4,533.0,Китай,,
tablets,"Tecno Планшет T1101, 11"" 8 ГБ/256 ГБ, зеленый",,,9454.0,4.9,110,Фирменный магазин T...,4.9,https://www.ozon.kz/product/tecno-planshet-t1101-11-8-gb-256-gb-zelenyy-3385156493/,3385156493,11.0,8.0,Android,256,1920x1200,G99 Ultimate,13.0,IPS,Планшет,,,Android 14,90,207.0,MediaTek,8,,,,5.0,,Алюминий,Да,8000,,7x254x165,513.0,Китай,,
tablets,"Samsung Планшет Galaxy Tab S9 Ultra 5G, 14.6"" 12 ГБ/256 ГБ, бежевый",,,68281.0,5.0,1,"""АЛЬФА ЭЛЕКТРОНИКА""",4.8,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s9-ultra-5g-14-6-12-gb-256-gb-bezhevyy-1940070673/,1940070673,14.6,12.0,Android,256,2960x1848,Snapdragon 8 Gen2,8.0,Dynamic AMOLED 2X,Планшет,,2023,Android 13.x,,,Qualcomm,8,2.2,Qualcomm,Adreno 740,13.0,,Металл,Да,11200,,326*208*5.5,737.0,,,
tablets,"Xiaomi Планшет Redmi Pad 2 4G РОСТЕСТ, 11"" 6 ГБ/128 ГБ, серый",123356.0,292670.0,10280.0,4.7,62,diMoll,4.8,https://www.ozon.kz/product/xiaomi-planshet-redmi-pad-2-4g-rostest-11-6-gb-128-gb-seryy-2244122256/,2244122256,11.0,6.0,Android,128,2560x1600,Helio G100 Ultra,8.0,IPS,Планшет,,2025,Android 15,90,,MediaTek,8,2.2,ARM,Mali-G57 MC2,5.0,,Металл,Да,9000,,"254,6 x 166 .04 x 7,36",519.0,Китай,,
tablets,"Apple Планшет iPad Air 13 M3 Wi-Fi, 13"" 8 ГБ/128 ГБ, фиолетовый",525004.0,4198737.0,43751.0,5.0,24,TabSpace,5.0,https://www.ozon.kz/product/apple-planshet-ipad-air-13-m3-wi-fi-13-8-gb-128-gb-fioletovyy-1975873631/,1975873631,13.0,8.0,iOS,128,2732x2048,M3,12.0,IPS,Планшет,,2025,,60,264.0,Apple,8,3.5,,,12.0,,Металл,Нет,9705,,290x220x10,650.0,Китай,ipadOS 18,
tablets,"Apple Планшет iPad Pro 13 M5 Nano-texture glass, 13"" 2048 ГБ, черный матовый",1607592.0,11536202.0,133966.0,,,Fon Line NEW,5.0,https://www.ozon.kz/product/apple-planshet-ipad-pro-13-m5-nano-texture-glass-13-2048-gb-chernyy-matovyy-3209492527/,3209492527,13.0,,iOS,2048,2752x2064,,12.0,Ultra Retina XDR,Планшет,Apple,2025,,120,264.0,Apple,10,,Apple,,,,Металл,Нет,10538,,"281,6 x 215,5 x 5,1 мм",582.0,,,
tablets,"Планшет дюймовый планшет, 14"" 32 ГБ/1024 ГБ, черно-серый",215530.0,512974.0,17961.0,5.0,22,hassenda,4.8,https://www.ozon.kz/product/planshet-dyuymovyy-planshet-14-32-gb-1024-gb-cherno-seryy-3533113897/,3533113897,14.0,32.0,Android,1024,3216x1440,Snapdragon 8 Elite Gen5,48.0,,Планшет,,2026,Android 14,120,,Qualcomm,8,2.4,Qualcomm,,24.0,Есть,,Нет,20000,Клавиатура,14,1500.0,,,
tablets,"Планшет Планшет, 11"" 12 ГБ/256 ГБ, черный",47069.0,130879.0,3923.0,4.5,141,Магазин смарт-планшет...,4.5,https://www.ozon.kz/product/planshet-planshet-11-12-gb-256-gb-chernyy-3738714286/,3738714286,11.0,12.0,Android,256,2560x1600,,32.0,Super IPS+,Планшет,,2026,Android 16,90,320.0,MediaTek,8,,MediaTek,,16.0,Есть,"Полимер, Металл",Нет,10000,"Стилус, Клавиатура",249*160*30,550.0,Китай,,
tablets,"ALLDOCBE Планшет iPlay 50 (T1030), 10,36"" 64 ГБ, серый",,,46240.0,,,ТРИКЬЮ (3Q),4.9,https://www.ozon.kz/product/alldocbe-planshet-iplay-50-t1030-10-36-64-gb-seryy-1208304475/,1208304475,10.36,,Android,64,2000x1200,Tiger T618,8.0,IPS,Планшет,,,,,,Unisoc,8,2.0,,,2.0,Опционально,Металл,Нет,6000,,"248х157,8х8,4",466.0,Китай,,
tablets,"Topdevice Детский планшет Kids Tablet K7 (TDT3887_WI_D_BE_CIS32GB), IPS 1024х600, Wi-Fi, BT 4.1, 3000mAh, 7"" 2 ГБ/32 ГБ, синий",21099.0,115775.0,1759.0,,,Девайс 2.0,4.9,https://www.ozon.kz/product/topdevice-detskiy-planshet-kids-tablet-k7-tdt3887-wi-d-be-cis32gb-ips-1024h600-wi-fi-bt-4-1-3000mah-3596246460/,3596246460,7.0,2.0,Android,32,1024x600,RK3566,2.0,IPS,Детский планшет,,2023,Android 11.x,,,RockChip,4,1.8,,,0.3,,Пластик,Да,3000,,204х130х11,318.0,Китай,,
tablets,"Apple Планшет Apple iPad Air 11 (M3, 2025) Wi-Fi, 11"" 8 ГБ/256 ГБ, фиолетовый",412333.0,650242.0,34362.0,5.0,14,Ozon Россия,4.9,https://www.ozon.kz/product/apple-planshet-apple-ipad-air-11-m3-2025-wi-fi-11-8-gb-256-gb-fioletovyy-1940329139/,1940329139,11.0,8.0,iOS,256,,,12.0,IPS,Планшет,Apple,2024,,,,Apple,,,Apple,,12.0,Опционально,,,7900,,178.5х247.6х6.1,462.0,Китай,,
tablets,"Детский планшет2 ГБ, зеленый",1647.0,2798.0,138.0,5.0,7,Lieviry,4.7,https://www.ozon.kz/product/detskiy-planshet2-gb-zelenyy-1550029949/,1550029949,,,,2,,,,,Детский планшет,,,,,,,,,,,,,,,,,,,Китай,,
tablets,"Детский планшет, 7.1"" 6 ГБ/256 ГБ, фиолетовый",,,2088.0,4.1,10,Eternal Secret Garden,4.8,https://www.ozon.kz/product/detskiy-planshet-7-1-6-gb-256-gb-fioletovyy-1596837847/,1596837847,7.1,6.0,Android,256,2560x1600,,32.0,IPS,Детский планшет,,2025,Android 13.x,,,Samsung,10,,,,16.0,Опционально,"Металл, Пластик, Стекло",Да,8000,Стилус,7.1,500.0,Китай,,
tablets,"Планшет Pad 26 Ultra, 10.1"" 512 ГБ/16 ГБ, черный",50612.0,357678.0,4218.0,4.8,75,ZUNYI  Y Store,4.6,https://www.ozon.kz/product/planshet-pad-26-ultra-10-1-512-gb-16-gb-chernyy-3509849103/,3509849103,10.1,512.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 730,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,,,,,,,,,https://www.ozon.kz/product/planshet-igrovoy-planshetnyy-kompyuter-planshetnyy-kompyuter-android-2025-goda-vypuska-16-1024-3888204112/,3888204112,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2026,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"Teclast Планшет T60, 11.97"" 8 ГБ/256 ГБ, светло-серый, серый",91814.0,224429.0,7652.0,4.8,4913,"ООО ""МАГ ДЕВАЙС""",4.9,https://www.ozon.kz/product/teclast-planshet-t60-11-97-8-gb-256-gb-svetlo-seryy-seryy-1728023643/,1728023643,11.97,8.0,Android,256,2000x1200,Tiger T620,13.0,IPS,Планшет,Teclast,2024,Android 14,90,195.0,Unisoc,8,2.0,ARM,Mali-G57 MC2,5.0,,"Металл, Пластик",Нет,8000,,279×174×7.7,570.0,Китай,,
tablets,"Планшет Xiao M! Pad 8 Pro, 10.1"" 12 ГБ/1023 ГБ, голубой",54187.0,323011.0,4516.0,4.9,40,ER Store,4.7,https://www.ozon.kz/product/planshet-xiao-m-pad-8-pro-10-1-12-gb-1023-gb-goluboy-3748826230/,3748826230,10.1,12.0,Android,1023,2560x1600,Snapdragon 8 Gen3,32.0,Super AMOLED,Планшет,,2026,Android 15,120,,Qualcomm,8,3.3,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"vivo Планшет vivo pad5 pro 3,1К дисплей MTK Dimensity 9400 поддерживает русский язык, 13"" 16 ГБ/512 ГБ, слоновая кость",547989.0,919650.0,45666.0,5.0,1,DigiMart Store,4.9,https://www.ozon.kz/product/vivo-planshet-vivo-pad5-pro-3-1k-displey-mtk-dimensity-9400-podderzhivaet-russkiy-yazyk-13-16-gb-2452659299/,2452659299,13.0,16.0,Другая,512,3096x2080,,13.0,LCD,Планшет,,2025,,144,,MediaTek,8,3.1,,,8.0,,Металл,Нет,12050,,289.56mm*198.32mm*6.07mm,635.0,Китай,,
tablets,"Samsung Планшет Galaxy Tab S10 Lite LTE, 10.9"" 8 ГБ/256 ГБ, серый",,,18433.0,5.0,1,Фирменные магазины ...,4.8,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s10-lite-lte-10-9-8-gb-256-gb-seryy-2824380530/,2824380530,10.9,8.0,Android,256,2112x1320,Exynos 1380,8.0,TFT,Планшет,Samsung,2025,Android 15,90,,Samsung,8,2.4,,,5.0,Опционально,Металл,Да,8000,Стилус,272.4 x 183.2 x 21,521.0,Вьетнам,,
tablets,"Lenovo Планшет Tab M10 HD (2nd Gen), 8"" 64 ГБ, серебристый",,,299651.0,,,Белый Ветер Цифрово...,4.6,https://www.ozon.kz/product/lenovo-planshet-tab-m10-hd-2nd-gen-8-64-gb-serebristyy-2483278444/,2483278444,8.0,,Android,64,1280x800,Helio P22T,8.0,IPS,Планшет,Lenovo,2020,Android 10.x,,149.0,MediaTek,8,2.3,PowerVR,GE8320,5.0,Опционально,Металл,Нет,5000,,"241,5х149,4х8,3",420.0,Китай,,
tablets,"OPPO Планшет Oppo Pad 5 поддерживает русский язык и Google Play, оснащен процессором MediaTek Dimensity 9400+, имеет частоту обновления экрана 144 Гц, быструю зарядку SuperVOOC 67 Вт 10426 мА·ч., 12.1"" 8 ГБ/256 ГБ, серебристый, белый",262999.0,1427568.0,21917.0,,,DigiMart Store,4.9,https://www.ozon.kz/product/oppo-planshet-oppo-pad-5-podderzhivaet-russkiy-yazyk-i-google-play-osnashchen-protsessorom-mediatek-3337719780/,3337719780,12.1,8.0,Android,256,,,8.0,AMOLED,Планшет,,2025,Android 16,144,304.0,MediaTek,8,3.7,,,,,,,10426,,266.93×193.35×5.99mm,579.0,Китай,,
tablets,"Планшет Планшет Планшет 2026 Новый 5G Android 13, 10.36"" 16 ГБ +1 ТБ 12000mAh 14-Ядерный Процессор, Wi-Fi, Глобальная Сеть Бесплатно, Русская Bluetooth-Клавиатура, Планшет Защитная оболочка, Bluetooth-Гарнитура, Зарядное Устройство, Сенсорная Ручка, 10.36"" 16 ГБ/1024 ГБ, черный матовый ещё, 10.36"" 16 ГБ/1024 ГБ, черный матовый",43297.0,146890.0,3609.0,4.9,133,Додд Цифровой,4.9,https://www.ozon.kz/product/planshet-planshet-planshet-2026-novyy-5g-android-13-10-36-16-gb-1-tb-12000mah-14-yadernyy-protsessor-2925879321/,2925879321,10.36,16.0,Android,1024,2560x1080,,32.0,IPS,Планшет,,2026,Android 13,240,,MediaTek,14,,MediaTek,,16.0,Опционально,Металл,Да,12000,Клавиатура,300*200*50,500.0,Китай,,
tablets,"Xiaomi Планшет Redmi Pad 2, 11"" 6 ГБ/128 ГБ, зеленый, светло-зеленый",,,8506.0,5.0,8,E-BONUS,4.9,https://www.ozon.kz/product/xiaomi-planshet-redmi-pad-2-11-6-gb-128-gb-zelenyy-svetlo-zelenyy-2273403010/,2273403010,11.0,6.0,Android,128,2560x1600,Helio G100 Ultra,8.0,IPS,Планшет,,2025,Android 15,90,,MediaTek,8,2.2,ARM,Mali-G57 MC2,5.0,,Металл,Да,9000,,"254,4 x 166 x 7,36",519.0,Китай,,
tablets,"ULEFONE Планшет Планшет Ulefone Tab A11 Pro Android 14, противоударный планшетный компьютер с кристально чистым звуком, 11"" 8 ГБ/256 ГБ, серый, перламутровый",122414.0,212628.0,10202.0,4.8,60,BassBoomRu,4.7,https://www.ozon.kz/product/ulefone-planshet-planshet-ulefone-tab-a11-pro-android-14-protivoudarnyy-planshetnyy-kompyuter-s-1686908817/,1686908817,11.0,8.0,Android,256,1920x1200,Helio G99,16.0,IPS,Планшет,,2024,Android 14,,,MediaTek,8,2.2,,,8.0,,"Металл, Пластик",Да,8800,,256x168x76,500.0,Китай,,
tablets,"Планшет Galxay Tab S11 Ultra, 10.1"" 16 ГБ/1024 ГБ, голубой",56872.0,323411.0,4740.0,4.9,39,TR Store,4.8,https://www.ozon.kz/product/planshet-galxay-tab-s11-ultra-10-1-16-gb-1024-gb-goluboy-3748612900/,3748612900,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2026,Android 15,120,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,"Клавиатура, Стилус",214*160*8.7,300.0,Китай,,
tablets,"IRBIS Планшет TW101 Black (TW101 BLACK), 10.1"" 32 ГБ, черный",,,203127.0,,,ЭПИКС (EPYX),4.7,https://www.ozon.kz/product/irbis-planshet-tw101-black-tw101-black-10-1-32-gb-chernyy-2477317040/,2477317040,10.1,,Другая,32,1280x800,,2.0,IPS,Планшет,IRBIS,,,,,Intel,4,1.33,Intel,,0.3,Есть,Пластик,,5000,Клавиатура,"260х174х10,4",560.0,Китай,,
tablets,"Xiaomi Планшет Redmi Pad 2 Pro 5G, 12.1"" 8 ГБ/256 ГБ, серебристый",187923.0,247663.0,15661.0,4.9,271,Ozon Россия,4.9,https://www.ozon.kz/product/xiaomi-planshet-redmi-pad-2-pro-5g-12-1-8-gb-256-gb-serebristyy-2958150623/,2958150623,12.1,8.0,Android,256,2560x1600,Snapdragon 7s Gen4,13.0,IPS,Планшет,Xiaomi,,Android 15,120,,Qualcomm,8,2.5,Qualcomm,Adreno 810,8.0,,"Пластик, Металл",,12000,,279.8 x 181.65 x 7.5,600.0,Китай,,
tablets,"Планшет Планшет 2026 5G Абсолютно новый 10,36-дюймовый 14-ядерный планшет 12000 мАч, 16 ГБ ОЗУ, 1 ТБ ПЗУ, Android 13,0, Планшетный ПК, сетевой Глобальный планшет, 10.36"" 16 ГБ/1024 ГБ, золотой",48886.0,159496.0,4074.0,,,Умный планшет,4.8,https://www.ozon.kz/product/planshet-planshet-2026-5g-absolyutno-novyy-10-36-dyuymovyy-14-yadernyy-planshet-12000-mach-16-gb-ozu-3788737683/,3788737683,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2026,Android 13,,,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Пластик, Металл",Да,12000,Клавиатура,300*200*50,500.0,Китай,,
tablets,"Планшет Новый планшетный КОМПЬЮТЕР Android 5G 2026, 10,36 дюйма, 12000 мАч, 16+1024 ГБ, игровой планшет с клавиатурой.Детский планшетный компьютер, оснащенный Bluetooth-гарнитурой и стилусом, подходит для образовательных / игровых / коммерческих компьютеров., 10.36"" 16 ГБ/1024 ГБ, лазурный",48079.0,151789.0,4007.0,,,супер,4.9,https://www.ozon.kz/product/planshet-novyy-planshetnyy-kompyuter-android-5g-2026-10-36-dyuyma-12000-mach-16-1024-gb-igrovoy-3563253079/,3563253079,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2025,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"HUAWEI Планшет MATEPAD PRO, 13.2"" 12 ГБ/512 ГБ, золотой",,,56718.0,5.0,2,Абсолют Трейд,4.9,https://www.ozon.kz/product/huawei-planshet-matepad-pro-13-2-12-gb-512-gb-zolotoy-2199290198/,2199290198,13.2,12.0,HarmonyOS,512,2880x1920,Kirin T92,50.0,OLED,Планшет,HUAWEI,,,144,262.0,HiSilicon,8,2.5,,,16.0,Есть,Металл,,10100,Клавиатура,196.1*289.1*5.5,580.0,Китай,,HarmonyOS 4.3.0
tablets,"Планшет, разноцветный",47607.0,162795.0,3968.0,,,RUISINERY,4.8,https://www.ozon.kz/product/planshet-raznotsvetnyy-3768177414/,3768177414,,,,,,,,,Планшет,,,,,,,,,,,,,,,,,2,170.0,Китай,,
tablets,"HUAWEI Планшет MatePad SE 11 LTE, 60 Гц, 11"" 128 ГБ, серый",113824.0,507851.0,9486.0,4.6,3,BestGoods,4.8,https://www.ozon.kz/product/huawei-planshet-matepad-se-11-lte-60-gts-11-128-gb-seryy-2233830690/,2233830690,11.0,,Другая,128,1920x1200,Kirin 710A,8.0,IPS,Планшет,,2024,,,207.0,HiSilicon,8,2.2,,,5.0,Опционально,Металл,Нет,7700,,252.3х163.8х6.9,475.0,Китай,,
tablets,"Детский планшет, 7"" 32 ГБ/32 ГБ, лазурный",17773.0,83102.0,1482.0,4.8,17,LLCCN SHOP,4.8,https://www.ozon.kz/product/detskiy-planshet-7-32-gb-32-gb-lazurnyy-2141741365/,2141741365,7.0,32.0,Android,32,1024x600,,2.0,,Детский планшет,,2026,Android 12,,,,4,,,,0.3,,Силикон,Нет,3000,,260*220*40,632.0,Китай,,
tablets,"Topdevice Планшет Tablet A10 (TDT4541_4G_E_CIS), 10.1"" 32 ГБ, серый",,,62867.0,,,ТРИКЬЮ (3Q),4.9,https://www.ozon.kz/product/topdevice-planshet-tablet-a10-tdt4541-4g-e-cis-10-1-32-gb-seryy-2470081401/,2470081401,10.1,,Android,32,1280x800,,5.0,IPS,Планшет,Topdevice,2022,Android 11.x,,,Unisoc,4,2.1,,,2.0,Опционально,Пластик,,5000,,"242х161,6х10,85",490.0,Китай,,
tablets,"Планшет, черный матовый",1413.0,2424.0,118.0,5.0,1,CoolPlayTablet,,https://www.ozon.kz/product/planshet-chernyy-matovyy-3587998438/,3587998438,,,,,,,,,Планшет,,,,,,,,,,,,,,,,,,,,,
tablets,"Wacom Планшет CTL-472-N, черный",22676.0,29362.0,1890.0,5.0,2,М.Видео,4.8,https://www.ozon.kz/product/wacom-planshet-chernyy-3523439089/,3523439089,,,,,,,,,Планшет,,,,,,,,,,,,,Пластик,,,Стилус,8.7*210*146 мм,260.0,Китай,,
tablets,,,,,,,,,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s9-fe-plus-wi-fi-12-4-6-gb-128-gb-temno-seryy-2929233951/,2929233951,12.4,6.0,Android,128,2560x1600,Exynos 1380,8.0,TFT,Планшет,,2023,Android 13.x,,,Samsung,8,2.2,Qualcomm,Adreno 740,12.0,,Металл,Да,10090,Стилус,6.5*185.4*285.4,610.0,,,
tablets,"Планшет Pad 17 Ultra, 10.1"" 16 ГБ/1024 ГБ, лазурный",50553.0,427210.0,4213.0,5.0,27,vzAS14-3,4.7,https://www.ozon.kz/product/planshet-pad-17-ultra-10-1-16-gb-1024-gb-lazurnyy-3822018719/,3822018719,10.1,16.0,Android,1024,2400x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.3,Adreno,Adreno 750,16.0,Есть,"Металл, Стекло",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Tecno Планшет MEGAPAD SE LTE, 11"" 8 ГБ/256 ГБ, голубой",117430.0,153649.0,9786.0,4.8,74,Ozon Россия,4.9,https://www.ozon.kz/product/tecno-planshet-megapad-se-lte-11-8-gb-256-gb-goluboy-3541624983/,3541624983,11.0,8.0,Android,256,1920x1200,Snapdragon 685,8.0,,Планшет,Tecno,2025,Android 15,90,,Qualcomm,8,2.8,,,5.0,,Металл,Да,8000,,165.66х254.71х7,860.0,Китай,,
tablets,"Планшет Pad 17 Pro, 10.1"" 1 ТБ/16 ГБ, черный",54767.0,428227.0,4564.0,4.7,30,Formey Store,4.7,https://www.ozon.kz/product/planshet-pad-17-pro-10-1-1-tb-16-gb-chernyy-3521392151/,3521392151,10.1,1024.0,Android,16,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.3,Qualcomm,Adreno 730,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Планшет Tab 26 Ultra, 10.1"" 1 ГБ/12 ГБ, серый",58462.0,427865.0,4872.0,5.0,5,vzAS14-3,4.7,https://www.ozon.kz/product/planshet-tab-26-ultra-10-1-1-gb-12-gb-seryy-3521003773/,3521003773,10.1,1.0,Android,12,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.4,Adreno,Adreno 750,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"izik Планшет S30, 14"" 32 ГБ/1024 ГБ, темно-серый, серый",198254.0,905081.0,16522.0,4.9,349,IZIK цифровая техни...,4.7,https://www.ozon.kz/product/izik-planshet-s30-14-32-gb-1024-gb-temno-seryy-seryy-3772327302/,3772327302,14.0,32.0,Android,1024,3840x2160,Snapdragon 8 Elite Gen5,64.0,LCD,Планшет,,2026,Android 14,120,261.0,Qualcomm,8,4.32,Qualcomm,,32.0,Есть,"Металл, Стекло, Пластик, Нержавеющая сталь",Да,30000,"Стилус, Клавиатура",360×260×70,830.0,Китай,,
tablets,"Планшет A16 PRO MAX, 10.1"" 12 ГБ/512 ГБ, серый",60603.0,262721.0,5051.0,,,nagadh,4.7,https://www.ozon.kz/product/planshet-a16-pro-max-10-1-12-gb-512-gb-seryy-3723122457/,3723122457,10.1,12.0,Android,512,3000x1140,Helio G85,,IPS,Планшет,,2025,Android 13,120,,MediaTek,8,2.0,Qualcomm,Adreno 510,,,Титановый сплав,,7000,,240*160*90,500.0,,,
tablets,"DEXP Планшет C28 Kid's (C28 Kid's), 8"" 32 ГБ, бежевый",343639.0,759901.0,28637.0,,,ТРИКЬЮ (3Q),4.9,https://www.ozon.kz/product/dexp-planshet-c28-kid-s-c28-kid-s-8-32-gb-bezhevyy-2470081434/,2470081434,8.0,,Android,32,1280x800,SC7731E,,IPS,Планшет,DEXP,2022,Android 11.x,,213.0,Spreadtrum,4,1.0,ARM,Mali-T820 MP1,0.3,Опционально,Пластик,Нет,4000,,"224,6х182,5х12",417.0,Китай,,
tablets,"Apple Планшет iPad Air 13 (2025) Wi-Fi, 13"" 8 ГБ/128 ГБ, голубой",,,39066.0,,,М.Видео,4.8,https://www.ozon.kz/product/apple-planshet-ipad-air-13-2025-wi-fi-13-8-gb-128-gb-goluboy-3523425687/,3523425687,13.0,8.0,iOS,128,2732x2048,,12.0,IPS,Планшет,,2025,,60,,,8,,,,12.0,,Алюминий,,,,214*280*6.1 мм,950.0,Китай,,
