category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,discount_abs,discount_pct,ram_per_core,high_refresh_rate,cpu_power_proxy,res_w,res_h,pixel_count
laptop,"ASUS TUF Gaming A17 FA707NUG-HX182 Игровой ноутбук 17.3"", AMD Ryzen 7 7445HS, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб), Без системы, (90NR0EF5-M00AX0), серый, Русская раскладка",424220.0,834731.0,49839.0,4.9,30.0,RTK,4.8,AMD Ryzen 7 7445HS,512.0,NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб),Без системы,17.3,16.0,7.0,2.6,IPS,DDR5,no_data,AMD Ryzen 7,AMD,3.55,6.0,1920x1080,no_data,56.0,Антибликовое,Дискретная,NVIDIA,SSD,144.0,1.0,410511.0,49.18,2.6666666666666665,True,21.299999999999997,1920.0,1080.0,2073600.0
laptop,"Infinix Ноутбук 16"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5050 (8 Гб), (71005000137), серебристый",739152.0,1441464.0,61596.0,4.9,30.0,Абсолют Трейд,4.9,Intel Core i5-13420H,512.0,NVIDIA GeForce RTX 5050 (8 Гб),no_data,16.0,16.0,7.0,1.99,IPS,LPDDR5X,"Пластик, Алюминиевый сплав",Intel Core i5,Intel,2.6,6.0,2560x1600,Нет,56.0,Матовое,Встроенная,no_data,SSD,60.0,2.0,702312.0,48.72,2.6666666666666665,False,15.600000000000001,2560.0,1600.0,4096000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Apple M5 Max,2048.0,no_data,MacOS,14.3,36.0,7.0,1.6,Liquid Retina XDR,no_data,Алюминий,Apple M5 Max,Apple,2.6,18.0,3024x1964,Нет,72.0,Глянцевое,no_data,Apple,SSD,120.0,12.0,410511.0,49.18,2.0,True,46.800000000000004,3024.0,1964.0,5939136.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i3-1315U,128.0,Intel Graphics,Windows Home,14.0,8.0,9.0,1.4,IPS,DDR4,Пластик,Intel Core i3,Intel,1.2,6.0,1920x1080,Нет,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,1.3333333333333333,False,7.199999999999999,1920.0,1080.0,2073600.0
laptop,"ASUS Ноутбук ASUS 16"" 1920x1200, IPS, Core i7 13620H (10 ядер до 4.9ггц) , RAM 16 ГБ, SSD 1 TБ, Win 11 PRO+Office, рус. клав. Ноутбук 16"", Intel Core i7-13620H, RAM 16 ГБ, SSD 1000 ГБ, Intel Graphics, Windows Pro, светло-серый, Русская раскладка",496030.0,859188.0,41336.0,5.0,2.0,FasTeam,4.9,Intel Core i7-13620H,1000.0,Intel Graphics,Windows Pro,16.0,16.0,7.0,1.7,IPS,no_data,Пластик,Intel Core i7,Intel,4.9,10.0,1920x1200,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,363158.0,42.27,1.6,False,49.0,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 5 220,1000.0,AMD Radeon Graphics,no_data,16.0,16.0,7.0,1.7,IPS,DDR5,Алюминий,AMD Ryzen 5,AMD,4.9,6.0,1920x1200,no_data,56.0,no_data,no_data,AMD,no_data,144.0,2.0,410511.0,49.18,2.6666666666666665,True,29.400000000000002,1920.0,1200.0,2304000.0
laptop,"ARDOR GAMING ARDOR GAMING NEO N15-I5ND412, 1920x1080, IPS, Intel Core i5-12450H, RAM 16 ГБ, SSD 1 ТБ, GeForce RTX 4050 - 6 ГБ, без ОС, черный Игровой ноутбук 15.6"", Intel Core i5-12450H, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб), Без системы, (ARDOR GAMING NEO N15-I5ND412), черный, Русская раскладка",424220.0,834731.0,82248.0,2.0,2.0,S-P.Shop,4.8,Intel Core i5-12450H,1024.0,NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб),Без системы,15.6,16.0,7.0,2.05,IPS,DDR4,Пластик,Intel Core i5,Intel,4.4,8.0,1920x1080,Нет,56.0,Матовое,Дискретная,NVIDIA,SSD,144.0,1.0,410511.0,49.18,2.0,True,35.2,1920.0,1080.0,2073600.0
laptop,"Ninkear Tuf-Book A15 Pro(2.5K,120 Гц,2RAM) Игровой ноутбук 16"", AMD Ryzen 5 5500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon, Windows Pro, серый металлик, Русская раскладка",449990.0,737703.0,37500.0,4.7,155.0,Официальный магазин...,4.8,AMD Ryzen 5 5500U,1024.0,AMD Radeon,Windows Pro,16.0,16.0,12.0,1.5,OLED,DDR4,Алюминиевый сплав,AMD Ryzen 5,AMD,2.1,6.0,2560x1600,no_data,57.0,Матовое,Дискретная,AMD,SSD,120.0,2.0,287713.0,39.0,2.6666666666666665,True,12.600000000000001,2560.0,1600.0,4096000.0
laptop,"Ninkear Honor-Book S14 Pro(2.5K,Подходит для игр, работы, и подарков) Игровой ноутбук 14"", AMD Ryzen 5 7535HS, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon, Windows Pro, красный, Русская раскладка",453096.0,704971.0,37758.0,5.0,9.0,Официальный магазин...,4.8,AMD Ryzen 5 7535HS,1024.0,AMD Radeon,Windows Pro,14.0,16.0,14.0,0.98,OLED,DDR5,"Алюминиевый сплав, Металл",AMD Ryzen 5 Pro,AMD,3.3,8.0,2240x1400,no_data,60.0,Матовое,Дискретная,AMD,SSD,60.0,2.0,251875.0,35.73,2.0,False,26.4,2240.0,1400.0,3136000.0
laptop,"ASUS VivoBook 15 Ноутбук 15.6"", Intel Core i7-13620H, RAM 24 ГБ, SSD 2048 ГБ, Intel UHD Graphics, Windows Pro, темно-синий, Русская раскладка",424220.0,834731.0,66309.0,4.9,15.0,E-not ru,4.8,Intel Core i7-13620H,2048.0,Intel UHD Graphics,Windows Pro,15.6,24.0,7.0,1.7,IPS,DDR4,Пластик,Intel Core i7,Intel,2.6,10.0,1920x1080,no_data,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,2.4,False,26.0,1920.0,1080.0,2073600.0
laptop,"ASUS Vivobook 17X, Office 2021 Pro Plus, Ноутбук 17.3"", Intel Core 5 120U, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Pro, темно-синий, Русская раскладка",587678.0,1169232.0,48974.0,4.9,51.0,ТехноМаркет,4.9,Intel Core 5 120U,512.0,Intel Iris Xe Graphics,Windows Pro,17.3,16.0,10.0,2.1,IPS,DDR4,Пластик,Intel Core 5,Intel,5.0,10.0,1920x1080,Нет,50.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,581554.0,49.74,1.6,False,50.0,1920.0,1080.0,2073600.0
laptop,"Lenovo ThinkPad E16, AMD Ryzen 7 7735HS, Radeon 680M, Office 2021 Pro Plus + Windows 11 Pro Ноутбук 16"", AMD Ryzen 7 7735HS, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon, Windows Pro, черный, Русская раскладка",873495.0,1853210.0,72792.0,4.9,30.0,ТехноМаркет,4.9,AMD Ryzen 7 7735HS,1024.0,AMD Radeon,Windows Pro,16.0,32.0,8.0,1.8,IPS,DDR5,"Алюминий, ABS пластик",AMD Ryzen 7,AMD,4.75,8.0,1920x1200,Нет,47.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,979715.0,52.87,4.0,False,38.0,1920.0,1200.0,2304000.0
laptop,"HP Probook 645 G1 Ноутбук, AMD A6-5350M, RAM 8 ГБ 256 ГБ, Windows Home, серебристый",424220.0,834731.0,8046.0,4.9,30.0,Кибердисконт 33,4.8,AMD A6-5350M,256.0,no_data,Windows Home,15.6,8.0,7.0,1.7,no_data,DDR3,no_data,AMD A6,AMD,2.6,8.0,no_data,no_data,56.0,no_data,no_data,no_data,no_data,60.0,2.0,410511.0,49.18,1.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"Ноутбук 15.6"", AMD Ryzen 5 3500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Vega 8, Windows Pro, (AMD3500), черный, серебристый, Русская раскладка",258475.0,798536.0,21540.0,4.8,1094.0,INCEK,4.8,AMD Ryzen 5 3500U,1024.0,AMD Radeon Vega 8,Windows Pro,15.6,16.0,5.0,1.6,IPS,DDR4,ABS пластик,AMD Ryzen 5,AMD,2.1,4.0,1920x1080,Нет,56.0,Глянцевое,no_data,AMD,SSD,60.0,2.0,540061.0,67.63,4.0,False,8.4,1920.0,1080.0,2073600.0
laptop,"XISEZIUO ASUSУльтрабук Ноутбук 16.3"", Intel N95, RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics, Windows Pro, черный матовый, Русская раскладка",424220.0,834731.0,71459.0,4.9,30.0,Магазин 4311033,4.8,Intel N95,512.0,Intel HD Graphics,Windows Pro,16.3,16.0,8.0,1.7,IPS,LPDDR4,ABS пластик,Intel Processor,Intel,3.4,4.0,1920x1200,Нет,54.0,Антибликовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,4.0,False,13.6,1920.0,1200.0,2304000.0
laptop,"Lenovo IdeaPad Slim 5 16IRH10 Ноутбук 16"", Intel Core i7-13620H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Без системы, (83HS006JPS), серый, Английская раскладка",424220.0,834731.0,41119.0,4.9,30.0,Текки,4.8,Intel Core i7-13620H,512.0,Intel UHD Graphics,Без системы,16.0,16.0,7.0,1.81,IPS,DDR5,Алюминий,Intel Core i7,Intel,2.4,10.0,1920x1200,Нет,50.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.6,False,24.0,1920.0,1200.0,2304000.0
laptop,"Lenovo IdeaPad Slim 3 G10, IPS WUXGA, Office 2021 Pro Plus + Adobe Acrobat Pro, Ноутбук 16"", AMD Ryzen 5 7535HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 660M, Windows Pro, серый металлик, Русская раскладка",481628.0,1146641.0,40136.0,5.0,6.0,ДиксНоут,5.0,AMD Ryzen 5 7535HS,512.0,AMD Radeon 660M,Windows Pro,16.0,16.0,10.0,1.6,IPS,DDR5,"Алюминий, ABS пластик",AMD Ryzen 5,AMD,4.55,6.0,1920x1200,Нет,60.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,665013.0,58.0,2.6666666666666665,False,27.299999999999997,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel N95,512.0,Intel UHD Graphics Xe 16EUs,Windows Pro,16.6,16.0,5.0,1.5,IPS,DDR4,Алюминий,Intel N-series,Intel,3.4,4.0,2560x1440,Нет,42.0,Антибликовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,4.0,False,13.6,2560.0,1440.0,3686400.0
laptop,"Acer NX.DJ8CD.001 Ноутбук 16"", Intel Core 5 120U, RAM 32 ГБ, SSD 512 ГБ, Intel Graphics, (NX.DJ8CD.001), серебристый, Русская раскладка",433911.0,773287.0,36160.0,4.9,30.0,БЭТЕЛЬ,4.8,Intel Core 5 120U,512.0,Intel Graphics,no_data,16.0,32.0,7.0,1.9,IPS,DDR5,Пластик,Intel Core 5,Intel,1.8,10.0,1920x1200,no_data,58.0,Матовое,no_data,no_data,SSD,60.0,2.0,339376.0,43.89,3.2,False,18.0,1920.0,1200.0,2304000.0
laptop,"AMD E2-9000/4/HDD500/int/Win10/15.6"" Ноутбук",78947.0,207948.0,6579.0,4.9,30.0,InSTOCK,4.7,no_data,512.0,no_data,no_data,15.6,16.0,7.0,1.7,no_data,no_data,no_data,AMD E2,no_data,2.6,8.0,no_data,no_data,56.0,no_data,no_data,no_data,no_data,60.0,2.0,129001.0,62.04,2.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"RZUC 3855U Ноутбук 14"", Intel Celeron 3855U, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics, Windows Pro, (3855U), серебристый, хром, Русская раскладка",147428.0,967037.0,12286.0,4.7,219.0,RZUC цифровая техни...,4.7,Intel Celeron 3855U,2048.0,Intel UHD Graphics,Windows Pro,14.0,32.0,7.0,2.1,IPS,DDR4,"SBS пластик, ABS пластик",Intel Celeron,Intel,1.6,8.0,1920x1080,Нет,96.0,Антибликовое,Встроенная,Intel,SSD,60.0,3.0,819609.0,84.75,4.0,False,12.8,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Pro Ноутбук 16"", Apple M1 Pro (10C CPU, 16C GPU), RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro, MacOS, (MK183RU/A), серый, Русская раскладка. Уцененный товар",807107.0,1199292.0,67259.0,4.9,30.0,Ozon Россия,4.9,"Apple M1 Pro (10C CPU, 16C GPU)",512.0,Apple M1 Pro,MacOS,16.0,16.0,7.0,2.1,no_data,no_data,Алюминий,Apple M1 Pro,Apple,3.2,10.0,3456x2234,Нет,56.0,Глянцевое,Встроенная,Apple,SSD,120.0,2.0,392185.0,32.7,1.6,True,32.0,3456.0,2234.0,7720704.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,no_data,512.0,no_data,Windows Pro,15.6,16.0,7.0,2.5,IPS,no_data,Пластик,AMD Ryzen 7,AMD,2.0,8.0,no_data,no_data,56.0,no_data,Встроенная,no_data,no_data,60.0,2.0,410511.0,49.18,2.0,False,16.0,1920.0,1080.0,2073600.0
laptop,"Compolis для работы Ноутбук 15.6"", Intel Pentium N5000, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 605, Windows Pro, черный, Русская раскладка",231666.0,539372.0,19306.0,4.9,4705.0,N-Shop,4.9,Intel Pentium N5000,512.0,Intel UHD Graphics 605,Windows Pro,15.6,16.0,6.0,1.5,IPS,DDR4,ABS пластик,Intel Pentium,Intel,2.7,4.0,1920x1080,Нет,48.0,Глянцевое,Встроенная,Intel,SSD,60.0,0.3,307706.0,57.05,4.0,False,10.8,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 5 5500,512.0,AMD Radeon Vega 7,Windows Home,14.0,8.0,7.0,2.0,IPS,DDR4,Алюминиевый сплав,AMD Ryzen 5,AMD,2.1,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,1.3333333333333333,False,12.600000000000001,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i7-10610U,1024.0,Intel UHD Graphics,Windows Pro,14.0,16.0,7.0,1.3,LED,DDR4,no_data,Intel Core i7,Intel,1.8,4.0,1920x1080,Нет,56.0,Глянцевое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,4.0,False,7.2,1920.0,1080.0,2073600.0
laptop,"Apple Ноутбук 15.3"", Apple M4 (10C CPU, 10C GPU), RAM 24 ГБ, SSD 512 ГБ, MacOS, голубой, Русская раскладка",1209103.0,1683011.0,100759.0,4.9,54.0,App Store,5.0,"Apple M4 (10C CPU, 10C GPU)",512.0,no_data,MacOS,15.3,24.0,18.0,1.51,RETINA,no_data,"Алюминий, Стекло",Apple M4,Apple,2.6,10.0,2880x1864,no_data,66.5,no_data,Встроенная,Apple,SSD,60.0,2.0,473908.0,28.16,2.4,False,26.0,2880.0,1864.0,5368320.0
laptop,"ASUS Expertbook P1 P1403CVA-S61772 Ноутбук 14"", Intel Core 5 210H, RAM 32 ГБ, SSD 512 ГБ, Intel Graphics, Без системы, (90NX0871-M020R0_32), серый, Русская раскладка",424220.0,834731.0,60394.0,4.9,30.0,MEGASHOP,4.7,Intel Core 5 210H,512.0,Intel Graphics,Без системы,14.0,32.0,7.0,1.4,IPS,DDR5,no_data,Intel Core 5,Intel,2.2,8.0,1920x1080,no_data,50.0,Антибликовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,4.0,False,17.6,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i5-12450H,512.0,Intel UHD Graphics,Без системы,15.6,16.0,7.0,1.7,IPS,DDR5,Металл,Intel Core i5,Intel,2.6,8.0,1920x1080,no_data,65.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,2.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"ASUS ROG Strix G16 G615JHR-S5058 Игровой ноутбук 16"", Intel Core i7-14650HX, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб), Без системы, (90NR0LL1-M00210), серый, Русская раскладка",424220.0,834731.0,93606.0,4.9,30.0,Space Laptops,4.9,Intel Core i7-14650HX,1024.0,NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб),Без системы,16.0,16.0,7.0,1.7,IPS,DDR5,"Металл, Пластик",Intel Core i7,Intel,2.2,16.0,2560x1600,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,240.0,2.0,410511.0,49.18,1.0,True,35.2,2560.0,1600.0,4096000.0
laptop,"Samsung Galaxy book 5 360 Ноутбук 15.6"", Intel Core Ultra 7 256V, RAM 16 ГБ, SSD 512 ГБ, Intel Arc Graphics, Windows Home, серый, Русская раскладка",1086955.0,3944927.0,90580.0,4.8,22.0,US Electronics,4.9,Intel Core Ultra 7 256V,512.0,Intel Arc Graphics,Windows Home,15.6,16.0,21.0,1.4,OLED,LPDDR5X,Алюминий,Intel Core Ultra 7,Intel,4.8,8.0,1920x1080,Да,68.0,Антибликовое,Встроенная,Intel,SSD,60.0,2.0,2857972.0,72.45,2.0,False,38.4,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Air 13 2026 M5 Ноутбук 13.6"", RAM 16 ГБ, SSD 512 ГБ, Apple M5, MacOS, (MDHE4), черный, синий, Русская раскладка",767192.0,5680190.0,63933.0,5.0,20.0,MacTop,5.0,no_data,512.0,Apple M5,MacOS,13.6,16.0,7.0,1.24,IPS,LPDDR5,Алюминий,Apple M5,Apple,4.05,10.0,2560x1664,Нет,52.6,Глянцевое,Встроенная,Apple,SSD,60.0,2.0,4912998.0,86.49,1.6,False,40.5,2560.0,1664.0,4259840.0
laptop,"Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, Windows Home, темно-синий, Русская раскладка",244629.0,589133.0,20386.0,5.0,53.0,Cogis,4.6,AMD Ryzen 5 7430U,512.0,no_data,Windows Home,16.1,16.0,7.0,1.65,LED,DDR3,"ABS пластик, SBS пластик",AMD Ryzen 5,AMD,2.3,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,NVIDIA,SSD,60.0,0.3,344504.0,58.48,2.6666666666666665,False,13.799999999999999,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core Ultra 5 225H,1024.0,Intel Arc 130T,Без системы,14.0,16.0,15.0,1.28,OLED,LPDDR5X,Алюминий,Intel Core Ultra 5,Intel,1.7,14.0,1920x1200,Да,75.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.1428571428571428,False,23.8,1920.0,1200.0,2304000.0
laptop,"Lenovo Ноутбук 15.6"", Intel Core i3-1115G4, RAM 8 ГБ, SSD 1000 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,47276.0,4.9,30.0,"ООО ""КОНЦЕРН РАКЕТА""",4.9,Intel Core i3-1115G4,1000.0,Intel UHD Graphics,Windows Pro,15.6,8.0,6.0,2.5,TN,DDR4,Пластик,Intel Core i3,Intel,4.1,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,8.2,1920.0,1080.0,2073600.0
laptop,"MSI Cyborg 15 B13WFKG-694XRU Игровой ноутбук 15.6"", Intel Core i5-13420H, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (9S7-15Q342-694), черный, Русская раскладка",627961.0,822213.0,52331.0,5.0,1.0,Ozon Россия,4.9,Intel Core i5-13420H,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,15.6,16.0,7.0,2.1,IPS,DDR5,Пластик,Intel Core i5,Intel,4.6,8.0,1920x1080,Нет,55.2,Матовое,Дискретная,NVIDIA,SSD,144.0,1.0,194252.0,23.63,2.0,True,36.8,1920.0,1080.0,2073600.0
laptop,"Azerty RB-1554 Ноутбук 15.6"", Intel N95, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, серебристый, Русская раскладка",210481.0,412008.0,17541.0,4.8,1760.0,Che,4.8,Intel N95,512.0,Intel UHD Graphics,Windows Pro,15.6,16.0,4.0,2.0,IPS,DDR4,ABS пластик,Intel N-series,Intel,1.7,4.0,1920x1080,Нет,38.0,Матовое,Встроенная,Intel,SSD,60.0,1.3,201527.0,48.91,4.0,False,6.8,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i3-1215U,512.0,Intel HD Graphics,Windows Pro,17.3,8.0,4.0,2.5,IPS,DDR4,Пластик,Intel Core i3,Intel,3.5,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,21.0,1920.0,1080.0,2073600.0
laptop,"ASUS Vivobook Go 15 E1504TA-BQ082 Ноутбук 15.6"", Intel N150, RAM 8 ГБ, eMMC 256 ГБ, Intel UHD Graphics, Без системы, (90NB1542-M00300), черный, Русская раскладка",424220.0,834731.0,24608.0,4.9,30.0,MEGASHOP,4.7,Intel N150,256.0,Intel UHD Graphics,Без системы,15.6,8.0,7.0,1.63,IPS,LPDDR5,no_data,Intel N-series,Intel,0.8,4.0,1920x1080,no_data,42.0,Антибликовое,Встроенная,Intel,eMMC,60.0,1.0,410511.0,49.18,2.0,False,3.2,1920.0,1080.0,2073600.0
laptop,"ASUS Vivobook 15 Ryzen 7 170 + MS Office 2024 + Windows 11 Ноутбук 15.6"", AMD Ryzen 7 170, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 680M, Windows Pro, темно-синий, Русская раскладка",465513.0,1016825.0,38793.0,4.9,278.0,UniversePC,4.9,AMD Ryzen 7 170,512.0,AMD Radeon 680M,Windows Pro,15.6,16.0,7.0,1.7,IPS,DDR5,ABS пластик,AMD Ryzen 7,AMD,4.75,8.0,1920x1080,Нет,56.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,551312.0,54.22,2.0,False,38.0,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core 7 150U,512.0,Intel Graphics,Windows Pro,14.1,16.0,7.0,1.62,IPS,LPDDR5X,no_data,Intel Core 7,Intel,2.6,10.0,1920x1200,Да,68.0,Матовое,Встроенная,Intel,SSD,60.0,5.0,410511.0,49.18,1.6,False,26.0,1920.0,1200.0,2304000.0
laptop,"MAIBENBEN B116C Ноутбук 16"", Intel Core i3-1315U, RAM 12 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, (B116C-i331UM0U14PS4E20), серебристый, Русская раскладка",424220.0,834731.0,22050.0,4.9,30.0,Sotomania,4.8,Intel Core i3-1315U,256.0,Intel UHD Graphics,Windows Pro,16.0,12.0,7.0,1.89,IPS,DDR5,no_data,Intel Core i3,Intel,1.2,6.0,1920x1200,no_data,62.0,Антибликовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,7.199999999999999,1920.0,1200.0,2304000.0
laptop,"OLOIU Игровой ноутбук 14"", Intel Celeron N3350, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, розовый, пурпурный, Русская раскладка",173774.0,379744.0,14482.0,4.8,12.0,OLOIU,4.6,Intel Celeron N3350,512.0,Intel UHD Graphics,Windows Home,14.0,8.0,6.0,2.0,IPS,"DDR3, DDR","ABS пластик, Алюминий",Intel Celeron,Intel,1.1,1.0,1366x768,Нет,60.0,Глянцевое,Встроенная,Intel,SSD,60.0,0.3,205970.0,54.24,8.0,False,1.1,1366.0,768.0,1049088.0
laptop,"ноутбук для работы и игровой 15.6"" Intel N5095 16GB 1TB Ноутбук 15.6"", RAM 1 ТБ, (ноутбук для работы), черный матовый",137490.0,339037.0,11458.0,4.9,30.0,ПЛЮС Store,4.3,no_data,512.0,no_data,no_data,15.6,1024.0,7.0,1.7,no_data,DDR4,no_data,Intel Celeron,Intel,2.0,8.0,1920x1080,no_data,56.0,no_data,no_data,no_data,no_data,60.0,2.0,201547.0,59.45,128.0,False,16.0,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core 5 120U,512.0,Intel Graphics,Windows Pro,15.6,16.0,6.0,1.7,IPS,DDR4,no_data,Intel Core 5,Intel,1.4,10.0,1920x1080,Нет,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.3,410511.0,49.18,1.6,False,14.0,1920.0,1080.0,2073600.0
